3099	547
162	548
102	549
562	550
140	551
416	552
9	553
427	554
54	555
5	556
58	557
648	558
13	559
44	560
8	561
1742	562
398	563
19	564
68	565
13	566
1412	567
356	568
188	569
174	570
43	571
227	572
3805	573
57	574
2656	575
485	576
30	577
57	578
738	579
1530	580
13	581
310	582
1904	583
127	584
16	585
775	586
736	587
1527	588
381	589
21	590
3952	591
23	592
311	593
3404	594
311	595
776	596
1411	597
405	598
140	599
31	600
92	601
112	602
1191	603
102	604
45	605
80	606
1515	607
310	608
45	609
23	610
399	611
5	612
490	613
1787	614
82	615
129	616
416	617
399	618
112	619
5	620
93	621
167	622
21	623
1162	624
94	625
13	626
4836	627
1348	628
10	629
4232	630
2927	631
140	632
92	633
642	634
461	635
31	636
41	637
1154	638
58	639
5	640
30	641
214	642
9	643
27	644
5	645
17	646
58	647
58	648
2740	649
114	650
9	651
3742	652
19	653
92	654
63	655
19	656
5	657
13	658
97	659
258	660
557	661
206	662
399	663
43	664
257	665
5075	666
3790	667
878	668
297	669
5046	670
1183	671
55	672
1538	673
59	674
204	675
1945	676
41	677
10	678
6	679
645	680
3634	681
5056	682
44	683
195	684
50	685
3951	686
159	687
1647	688
21	689
563	690
379	691
70	692
5	693
102	694
286	695
172	696
77	697
97	698
1850	699
705	700
1334	701
825	702
13	703
641	704
17	705
1844	706
16	707
374	708
2356	709
378	710
116	711
1333	712
1089	713
13	714
45	715
19	716
469	717
12	718
16	719
140	720
952	721
13	722
41	723
10	724
40	725
295	726
1546	727
19	728
93	729
70	730
706	731
286	732
2471	733
140	734
9	735
213	736
136	737
4135	738
841	739
195	740
855	741
288	742
3726	743
218	744
2943	745
3536	746
127	747
2429	748
3601	749
5139	750
66	751
1069	752
1889	753
325	754
1576	755
594	756
795	757
594	758
335	759
488	760
244	761
178	762
4187	763
551	764
2055	765
1673	766
976	767
2442	768
363	769
245	770
791	771
909	772
564	773
40	774
1090	775
48	776
100	777
1380	778
118	779
135	780
165	781
979	782
141	783
5077	784
2652	785
4398	786
8	787
91	788
409	789
2614	790
1125	791
226	792
3919	793
67	794
265	795
1996	796
593	797
166	798
3184	799
2475	800
2848	801
1892	802
67	803
274	804
3568	805
3976	806
386	807
67	808
2511	809
2303	810
803	811
10	812
1	813
1	814
1	815
699	816
115	817
3620	818
1620	819
2624	820
134	821
3	822
281	823
726	824
54	825
9	826
719	827
2645	828
1865	829
2665	830
3821	831
83	832
1594	833
158	834
466	835
273	836
5213	837
329	838
152	839
746	840
2613	841
5146	842
1785	843
1285	844
431	845
853	846
262	847
259	848
270	849
170	850
196	851
87	852
1372	853
3437	854
1108	855
1997	856
1948	857
139	858
76	859
224	860
3222	861
1857	862
4615	863
1779	864
3255	865
5111	866
1799	867
1079	868
888	869
2439	870
3224	871
3217	872
1950	873
2959	874
521	875
3015	876
4927	877
305	878
1453	879
29	880
2472	881
804	882
1808	883
1010	884
1861	885
1774	886
627	887
3507	888
1812	889
4089	890
3159	891
98	892
734	893
98	894
2695	895
627	896
4088	897
5109	898
2006	899
4333	900
870	901
2122	902
4505	903
814	904
3105	905
4831	906
197	907
4436	908
4094	909
4536	910
481	911
4678	912
1319	913
5027	914
1598	915
481	916
219	917
1627	918
3887	919
3160	920
299	921
478	922
1124	923
1864	924
3725	925
298	926
412	927
2687	928
1211	929
1719	930
4202	931
5006	932
1126	933
1683	934
1801	935
478	936
299	937
4149	938
1422	939
4496	940
1319	941
719	942
2477	943
387	944
42	945
944	946
130	947
73	948
579	949
577	950
73	951
1002	952
851	953
812	954
1506	955
3877	956
1809	957
1504	958
1563	959
1295	960
4412	961
131	962
1190	963
4484	964
2519	965
3628	966
476	967
4385	968
12	969
76	970
3280	971
5017	972
3304	973
4309	974
812	975
1295	976
3865	977
1501	978
1807	979
880	980
1862	981
4003	982
419	983
1094	984
5207	985
3200	986
2730	987
501	988
334	989
233	990
3457	991
2105	992
3461	993
814	994
337	995
438	996
1528	997
4679	998
437	999
4658	1000
65	1001
548	1002
1175	1003
663	1004
4931	1005
87	1006
219	1007
2508	1008
219	1009
4548	1010
1417	1011
3277	1012
4785	1013
4911	1014
1318	1015
413	1016
2130	1017
47	1018
2139	1019
25	1020
47	1021
7	1022
39	1023
47	1024
3	1025
113	1026
113	1027
28	1028
63	1029
3	1030
3	1031
149	1032
20	1033
375	1034
526	1035
20	1036
230	1037
1592	1038
2414	1039
1603	1040
498	1041
2596	1042
85	1043
155	1044
1068	1045
239	1046
245	1047
1805	1048
602	1049
3533	1050
1662	1051
2118	1052
2830	1053
665	1054
4506	1055
2256	1056
930	1057
1872	1058
3036	1059
3942	1060
2260	1061
2938	1062
4768	1063
2750	1064
1563	1065
2375	1066
3082	1067
4317	1068
744	1069
216	1070
270	1071
152	1072
4	1073
1650	1074
1759	1075
3602	1076
4554	1077
727	1078
97	1079
1337	1080
1032	1081
818	1082
818	1083
2203	1084
371	1085
30	1086
336	1087
72	1088
3259	1089
3310	1090
570	1091
454	1092
456	1093
1464	1094
751	1095
391	1096
3273	1097
156	1098
784	1099
153	1100
480	1101
2916	1102
1737	1103
11	1104
11	1105
258	1106
1313	1107
596	1108
1858	1109
1519	1110
23	1111
556	1112
802	1113
1377	1114
839	1115
4245	1116
10	1117
187	1118
881	1119
724	1120
269	1121
187	1122
919	1123
40	1124
3302	1125
622	1126
484	1127
4535	1128
4948	1129
3218	1130
2617	1131
4564	1132
1116	1133
1903	1134
1838	1135
1152	1136
490	1137
1158	1138
70	1139
114	1140
780	1141
5	1142
469	1143
2746	1144
80	1145
3969	1146
400	1147
1651	1148
5	1149
891	1150
1531	1151
255	1152
2748	1153
43	1154
805	1155
8	1156
3631	1157
700	1158
31	1159
27	1160
8	1161
94	1162
94	1163
206	1164
706	1165
405	1166
82	1167
381	1168
102	1169
8	1170
103	1171
57	1172
128	1173
45	1174
177	1175
80	1176
8	1177
434	1178
802	1179
21	1180
82	1181
294	1182
80	1183
1469	1184
443	1185
1847	1186
2240	1187
5	1188
9	1189
127	1190
1014	1191
335	1192
2151	1193
21	1194
68	1195
207	1196
214	1197
312	1198
642	1199
30	1200
27	1201
112	1202
8	1203
644	1204
206	1205
213	1206
103	1207
1035	1208
9	1209
19	1210
227	1211
21	1212
440	1213
19	1214
54	1215
647	1216
9	1217
735	1218
2543	1219
58	1220
10	1221
9	1222
418	1223
58	1224
647	1225
417	1226
43	1227
2743	1228
205	1229
30	1230
286	1231
648	1232
13	1233
10	1234
780	1235
30	1236
5	1237
5	1238
205	1239
77	1240
418	1241
9	1242
9	1243
9	1244
9	1245
5	1246
92	1247
417	1248
5	1249
30	1250
705	1251
41	1252
1154	1253
1406	1254
114	1255
58	1256
8	1257
2735	1258
227	1259
6	1260
1089	1261
57	1262
537	1263
54	1264
41	1265
5	1266
177	1267
205	1268
644	1269
44	1270
27	1271
21	1272
54	1273
5	1274
129	1275
641	1276
122	1277
57	1278
41	1279
45	1280
1724	1281
19	1282
188	1283
3948	1284
31	1285
30	1286
10	1287
645	1288
136	1289
646	1290
485	1291
485	1292
440	1293
80	1294
356	1295
707	1296
119	1297
1538	1298
409	1299
1183	1300
1619	1301
720	1302
4064	1303
1758	1304
989	1305
97	1306
1159	1307
31	1308
128	1309
3401	1310
779	1311
109	1312
2204	1313
70	1314
1114	1315
17	1316
373	1317
1160	1318
824	1319
8	1320
1532	1321
1416	1322
57	1323
2747	1324
380	1325
148	1326
30	1327
2737	1328
43	1329
93	1330
3960	1331
4283	1332
8	1333
45	1334
1163	1335
5	1336
132	1337
417	1338
77	1339
5	1340
174	1341
1409	1342
331	1343
1975	1344
3587	1345
94	1346
1088	1347
93	1348
213	1349
378	1350
142	1351
182	1352
1158	1353
27	1354
1415	1355
3636	1356
21	1357
21	1358
2157	1359
54	1360
486	1361
3635	1362
308	1363
27	1364
5	1365
30	1366
19	1367
462	1368
3249	1369
643	1370
4759	1371
44	1372
27	1373
295	1374
2738	1375
45	1376
127	1377
359	1378
70	1379
416	1380
17	1381
3966	1382
1153	1383
1162	1384
54	1385
3965	1386
1428	1387
4467	1388
3702	1389
5069	1390
1818	1391
1818	1392
4371	1393
79	1394
3990	1395
3427	1396
1013	1397
3796	1398
781	1399
2378	1400
1526	1401
1958	1402
599	1403
1429	1404
3429	1405
3988	1406
1429	1407
859	1408
1733	1409
772	1410
1729	1411
1425	1412
2391	1413
743	1414
53	1415
765	1416
21	1417
3637	1418
779	1419
3971	1420
1141	1421
961	1422
16	1423
1408	1424
357	1425
5	1426
82	1427
4775	1428
103	1429
312	1430
93	1431
57	1432
59	1433
129	1434
13	1435
44	1436
16	1437
17	1438
214	1439
70	1440
508	1441
80	1442
27	1443
1057	1444
2742	1445
113	1446
825	1447
92	1448
1412	1449
3001	1450
77	1451
1533	1452
326	1453
508	1454
188	1455
136	1456
181	1457
177	1458
3593	1459
2727	1460
94	1461
1532	1462
381	1463
128	1464
374	1465
10	1466
213	1467
5	1468
21	1469
19	1470
1335	1471
178	1472
300	1473
403	1474
59	1475
1583	1476
2546	1477
5202	1478
2993	1479
2128	1480
541	1481
491	1482
4449	1483
1612	1484
732	1485
2586	1486
1264	1487
2185	1488
353	1489
352	1490
2702	1491
517	1492
3574	1493
781	1494
488	1495
781	1496
3442	1497
224	1498
92	1499
995	1500
2195	1501
2202	1502
590	1503
83	1504
1044	1505
1962	1506
450	1507
1589	1508
2824	1509
2679	1510
126	1511
1023	1512
488	1513
452	1514
5022	1515
1257	1516
294	1517
32	1518
3615	1519
3677	1520
49	1521
804	1522
425	1523
1199	1524
866	1525
4938	1526
2917	1527
4880	1528
5134	1529
5009	1530
4387	1531
1596	1532
4568	1533
1351	1534
4437	1535
3563	1536
4818	1537
3294	1538
3339	1539
1856	1540
1627	1541
3869	1542
4815	1543
1994	1544
1123	1545
2696	1546
4800	1547
2259	1548
4176	1549
1022	1550
2911	1551
131	1552
210	1553
3441	1554
1793	1555
1924	1556
1167	1557
2305	1558
4483	1559
652	1560
4765	1561
216	1562
2548	1563
3909	1564
3614	1565
4169	1566
3881	1567
4877	1568
1833	1569
89	1570
1062	1571
89	1572
1432	1573
2220	1574
514	1575
3072	1576
4887	1577
2507	1578
5206	1579
5097	1580
2072	1581
3936	1582
3102	1583
66	1584
4814	1585
1745	1586
4767	1587
4838	1588
4820	1589
463	1590
1082	1591
2112	1592
4672	1593
1699	1594
2914	1595
339	1596
15	1597
4122	1598
3717	1599
4529	1600
762	1601
685	1602
4520	1603
635	1604
1899	1605
367	1606
322	1607
2225	1608
4152	1609
429	1610
659	1611
4618	1612
2827	1613
3834	1614
1270	1615
1145	1616
4604	1617
279	1618
126	1619
421	1620
4004	1621
133	1622
238	1623
343	1624
2785	1625
422	1626
1551	1627
2796	1628
3590	1629
1859	1630
809	1631
2492	1632
2179	1633
208	1634
1556	1635
932	1636
3318	1637
1798	1638
96	1639
4301	1640
315	1641
1471	1642
4384	1643
743	1644
444	1645
3271	1646
346	1647
4569	1648
471	1649
3452	1650
4843	1651
273	1652
4665	1653
4029	1654
1863	1655
3758	1656
4281	1657
3107	1658
2756	1659
1101	1660
1803	1661
3	1662
5016	1663
4305	1664
980	1665
1497	1666
1585	1667
413	1668
5042	1669
3608	1670
428	1671
1795	1672
759	1673
2521	1674
1593	1675
1279	1676
236	1677
1542	1678
2653	1679
3738	1680
2951	1681
3570	1682
1498	1683
1770	1684
1149	1685
1617	1686
730	1687
32	1688
3117	1689
4282	1690
4603	1691
4392	1692
2037	1693
4228	1694
756	1695
4106	1696
4	1697
1598	1698
1493	1699
783	1700
516	1701
1680	1702
4662	1703
784	1704
3562	1705
505	1706
3182	1707
3157	1708
2223	1709
2368	1710
5031	1711
3288	1712
4339	1713
1080	1714
2803	1715
1169	1716
3170	1717
887	1718
4788	1719
730	1720
1645	1721
215	1722
3095	1723
2978	1724
1483	1725
3013	1726
1542	1727
464	1728
2253	1729
1309	1730
3867	1731
2907	1732
1407	1733
2322	1734
1543	1735
1232	1736
42	1737
4648	1738
513	1739
1706	1740
1505	1741
346	1742
1359	1743
346	1744
943	1745
3709	1746
2094	1747
274	1748
1854	1749
1813	1750
4902	1751
4492	1752
850	1753
234	1754
862	1755
105	1756
3487	1757
505	1758
1149	1759
2021	1760
1225	1761
208	1762
4422	1763
5050	1764
1496	1765
1806	1766
3886	1767
1795	1768
2156	1769
4253	1770
1677	1771
1579	1772
2250	1773
4192	1774
2349	1775
2052	1776
945	1777
3624	1778
1963	1779
934	1780
1017	1781
1831	1782
1366	1783
1548	1784
2928	1785
87	1786
10	1787
761	1788
2186	1789
673	1790
1400	1791
2913	1792
10	1793
78	1794
1395	1795
3211	1796
10	1797
849	1798
56	1799
386	1800
136	1801
222	1802
4084	1803
2699	1804
4752	1805
1734	1806
3878	1807
4740	1808
1823	1809
1	1810
6	1811
309	1812
1314	1813
207	1814
1314	1815
242	1816
94	1817
249	1818
3485	1819
479	1820
4461	1821
1283	1822
1744	1823
1513	1824
256	1825
851	1826
1573	1827
3826	1828
4300	1829
4456	1830
165	1831
1614	1832
2	1833
3691	1834
1450	1835
1487	1836
149	1837
10	1838
1677	1839
756	1840
117	1841
3690	1842
758	1843
62	1844
195	1845
1286	1846
807	1847
971	1848
1484	1849
329	1850
1624	1851
1361	1852
595	1853
1487	1854
1438	1855
1886	1856
40	1857
99	1858
217	1859
1	1860
1503	1861
39	1862
770	1863
764	1864
2752	1865
763	1866
1284	1867
1	1868
1775	1869
664	1870
1470	1871
12	1872
263	1873
457	1874
690	1875
46	1876
580	1877
56	1878
3768	1879
573	1880
323	1881
26	1882
615	1883
133	1884
472	1885
584	1886
24	1887
120	1888
64	1889
46	1890
220	1891
15	1892
7	1893
83	1894
160	1895
2946	1896
155	1897
23	1898
1267	1899
839	1900
6	1901
3472	1902
970	1903
1363	1904
3	1905
818	1906
1678	1907
810	1908
737	1909
1029	1910
1622	1911
3268	1912
1841	1913
1373	1914
5142	1915
3812	1916
1204	1917
25	1918
328	1919
477	1920
3091	1921
4280	1922
1	1923
3856	1924
2370	1925
1034	1926
821	1927
4257	1928
1882	1929
700	1930
4959	1931
755	1932
1639	1933
4962	1934
4610	1935
69	1936
325	1937
1172	1938
504	1939
235	1940
2627	1941
134	1942
51	1943
1473	1944
134	1945
3829	1946
1750	1947
450	1948
1747	1949
18	1950
717	1951
1461	1952
831	1953
1655	1954
4022	1955
3328	1956
210	1957
414	1958
2612	1959
2057	1960
497	1961
877	1962
3646	1963
191	1964
3482	1965
3274	1966
4941	1967
4166	1968
4556	1969
1273	1970
4273	1971
1451	1972
464	1973
3771	1974
546	1975
5178	1976
1419	1977
1794	1978
844	1979
2950	1980
2010	1981
965	1982
3560	1983
3874	1984
1301	1985
1294	1986
3198	1987
493	1988
429	1989
160	1990
504	1991
3069	1992
4491	1993
1277	1994
2451	1995
4809	1996
2189	1997
679	1998
3043	1999
439	2000
1128	2001
369	2002
15	2003
691	2004
1569	2005
124	2006
38	2007
431	2008
55	2009
868	2010
1399	2011
2491	2012
1690	2013
7	2014
105	2015
345	2016
1	2017
475	2018
107	2019
929	2020
929	2021
2571	2022
2341	2023
300	2024
4628	2025
2806	2026
1510	2027
1775	2028
3133	2029
1992	2030
2559	2031
3476	2032
1187	2033
1498	2034
1506	2035
215	2036
3035	2037
4949	2038
1500	2039
4567	2040
3176	2041
1505	2042
2992	2043
151	2044
512	2045
2995	2046
2023	2047
1265	2048
376	2049
4619	2050
267	2051
6	2052
717	2053
189	2054
450	2055
2876	2056
6	2057
17	2058
459	2059
4284	2060
48	2061
2	2062
723	2063
165	2064
271	2065
1373	2066
501	2067
4886	2068
356	2069
3892	2070
2	2071
372	2072
196	2073
583	2074
1642	2075
694	2076
5035	2077
1309	2078
4312	2079
4218	2080
3329	2081
262	2082
3267	2083
217	2084
1451	2085
1105	2086
840	2087
596	2088
407	2089
97	2090
290	2091
729	2092
726	2093
726	2094
238	2095
4430	2096
4092	2097
1735	2098
5068	2099
143	2100
4704	2101
964	2102
5188	2103
740	2104
243	2105
3816	2106
467	2107
1493	2108
2459	2109
3828	2110
314	2111
8	2112
2245	2113
3263	2114
757	2115
810	2116
3832	2117
243	2118
900	2119
3787	2120
1478	2121
257	2122
93	2123
297	2124
1448	2125
1103	2126
787	2127
2774	2128
740	2129
29	2130
1250	2131
4594	2132
260	2133
482	2134
4133	2135
457	2136
3778	2137
3113	2138
639	2139
2626	2140
166	2141
852	2142
1076	2143
228	2144
1520	2145
2	2146
836	2147
837	2148
1221	2149
4940	2150
2531	2151
201	2152
1362	2153
1045	2154
2111	2155
1459	2156
1689	2157
1691	2158
12	2159
1853	2160
4373	2161
22	2162
1753	2163
1125	2164
1946	2165
4901	2166
4848	2167
4221	2168
2252	2169
2935	2170
298	2171
1849	2172
126	2173
483	2174
4523	2175
460	2176
499	2177
498	2178
76	2179
1939	2180
200	2181
139	2182
462	2183
1069	2184
3617	2185
447	2186
220	2187
222	2188
133	2189
1008	2190
837	2191
2755	2192
1433	2193
1210	2194
5149	2195
2244	2196
3134	2197
292	2198
2966	2199
3440	2200
350	2201
460	2202
2162	2203
3671	2204
3342	2205
1397	2206
291	2207
2427	2208
1334	2209
1502	2210
2192	2211
1452	2212
1970	2213
36	2214
1363	2215
4335	2216
216	2217
1864	2218
2468	2219
4401	2220
275	2221
2421	2222
850	2223
1497	2224
5008	2225
3710	2226
912	2227
4696	2228
768	2229
767	2230
1492	2231
4694	2232
3692	2233
3996	2234
2131	2235
3876	2236
1539	2237
3513	2238
296	2239
38	2240
471	2241
5176	2242
936	2243
4125	2244
1424	2245
639	2246
1336	2247
114	2248
665	2249
179	2250
13	2251
54	2252
379	2253
13	2254
775	2255
4143	2256
753	2257
4048	2258
1447	2259
407	2260
1335	2261
1161	2262
92	2263
1159	2264
1646	2265
167	2266
16	2267
326	2268
19	2269
13	2270
19	2271
31	2272
416	2273
3398	2274
244	2275
647	2276
953	2277
680	2278
163	2279
371	2280
1249	2281
13	2282
59	2283
16	2284
188	2285
168	2286
112	2287
21	2288
775	2289
13	2290
213	2291
5	2292
508	2293
891	2294
1502	2295
729	2296
2984	2297
1852	2298
4138	2299
1539	2300
3824	2301
33	2302
304	2303
1471	2304
154	2305
165	2306
2537	2307
3567	2308
3566	2309
496	2310
2975	2311
2843	2312
4072	2313
1469	2314
4466	2315
1287	2316
790	2317
866	2318
116	2319
154	2320
158	2321
1714	2322
763	2323
1081	2324
4347	2325
3627	2326
3164	2327
2931	2328
924	2329
1058	2330
2515	2331
4812	2332
2897	2333
494	2334
144	2335
766	2336
760	2337
3894	2338
3607	2339
2041	2340
4091	2341
391	2342
668	2343
579	2344
3701	2345
35	2346
899	2347
3387	2348
632	2349
377	2350
545	2351
164	2352
3363	2353
3704	2354
340	2355
347	2356
571	2357
1470	2358
638	2359
1790	2360
328	2361
410	2362
1310	2363
3844	2364
317	2365
305	2366
765	2367
753	2368
621	2369
135	2370
7	2371
303	2372
3822	2373
6	2374
546	2375
1145	2376
3648	2377
4286	2378
3215	2379
3561	2380
1868	2381
4255	2382
8	2383
1072	2384
3814	2385
152	2386
995	2387
580	2388
2675	2389
149	2390
4607	2391
1784	2392
152	2393
2584	2394
1358	2395
268	2396
636	2397
270	2398
86	2399
119	2400
573	2401
1466	2402
351	2403
146	2404
11	2405
1250	2406
1714	2407
1078	2408
3326	2409
385	2410
723	2411
4510	2412
1029	2413
1275	2414
2201	2415
161	2416
3823	2417
389	2418
576	2419
2148	2420
1457	2421
3743	2422
239	2423
1664	2424
2269	2425
110	2426
65	2427
2297	2428
45	2429
2355	2430
2401	2431
1186	2432
57	2433
4363	2434
2403	2435
3511	2436
390	2437
4504	2438
3286	2439
51	2440
516	2441
549	2442
4473	2443
3354	2444
2715	2445
215	2446
1436	2447
1038	2448
4119	2449
1115	2450
865	2451
2871	2452
3460	2453
4244	2454
2649	2455
3931	2456
511	2457
768	2458
5066	2459
2302	2460
2064	2461
1887	2462
2734	2463
2579	2464
1454	2465
2149	2466
3166	2467
164	2468
1896	2469
28	2470
490	2471
835	2472
1140	2473
148	2474
2119	2475
404	2476
633	2477
1440	2478
2622	2479
69	2480
1174	2481
1365	2482
984	2483
4798	2484
3260	2485
1034	2486
517	2487
2	2488
2623	2489
223	2490
3	2491
2344	2492
1465	2493
1281	2494
3699	2495
1040	2496
847	2497
5136	2498
113	2499
1	2500
145	2501
4	2502
115	2503
81	2504
12	2505
3097	2506
365	2507
841	2508
151	2509
2369	2510
4134	2511
4000	2512
349	2513
1151	2514
651	2515
651	2516
3730	2517
2096	2518
4997	2519
2257	2520
471	2521
1798	2522
4975	2523
38	2524
156	2525
347	2526
837	2527
1694	2528
1695	2529
4602	2530
90	2531
3552	2532
1605	2533
427	2534
3446	2535
2634	2536
2869	2537
3193	2538
229	2539
729	2540
2561	2541
4907	2542
5047	2543
354	2544
1278	2545
4045	2546
4117	2547
1142	2548
96	2549
4654	2550
1085	2551
5113	2552
531	2553
245	2554
516	2555
145	2556
2778	2557
631	2558
4910	2559
607	2560
336	2561
2909	2562
1703	2563
2076	2564
3226	2565
1020	2566
2365	2567
4177	2568
5165	2569
4587	2570
2536	2571
2676	2572
4118	2573
3195	2574
3189	2575
688	2576
688	2577
778	2578
778	2579
201	2580
1838	2581
75	2582
2819	2583
314	2584
100	2585
40	2586
371	2587
1032	2588
2290	2589
506	2590
8	2591
2056	2592
3686	2593
2729	2594
1356	2595
362	2596
441	2597
4770	2598
702	2599
96	2600
169	2601
448	2602
448	2603
2020	2604
1967	2605
4175	2606
1320	2607
814	2608
637	2609
1778	2610
4320	2611
164	2612
2779	2613
664	2614
1050	2615
701	2616
4025	2617
1439	2618
3761	2619
654	2620
314	2621
2397	2622
1653	2623
69	2624
3282	2625
4673	2626
1791	2627
5048	2628
75	2629
424	2630
4124	2631
1382	2632
424	2633
759	2634
3208	2635
191	2636
185	2637
7	2638
25	2639
15	2640
3	2641
17	2642
2681	2643
3190	2644
323	2645
4773	2646
843	2647
91	2648
278	2649
793	2650
278	2651
278	2652
23	2653
1576	2654
525	2655
12	2656
228	2657
2251	2658
228	2659
325	2660
1854	2661
1219	2662
2615	2663
1428	2664
4539	2665
1845	2666
920	2667
4947	2668
3027	2669
1788	2670
2947	2671
4002	2672
1244	2673
88	2674
1119	2675
4196	2676
1830	2677
1579	2678
4501	2679
1235	2680
3096	2681
1144	2682
1226	2683
4844	2684
4550	2685
3385	2686
1828	2687
468	2688
3657	2689
1008	2690
2001	2691
4774	2692
67	2693
1448	2694
303	2695
559	2696
1835	2697
1247	2698
667	2699
1928	2700
1523	2701
906	2702
4806	2703
1052	2704
2801	2705
3981	2706
3384	2707
327	2708
55	2709
99	2710
55	2711
222	2712
261	2713
134	2714
73	2715
99	2716
3073	2717
4249	2718
3380	2719
522	2720
800	2721
134	2722
1930	2723
4871	2724
3752	2725
1366	2726
18	2727
262	2728
688	2729
1686	2730
414	2731
1769	2732
122	2733
3324	2734
1710	2735
5101	2736
1783	2737
3872	2738
258	2739
4974	2740
171	2741
4440	2742
3514	2743
4225	2744
368	2745
1245	2746
1304	2747
200	2748
