162	1383	5	37.83
101	413	27	45
64	1784	3	16.3
160	663	3	14.15
3619	295	10	149.24
104	2554	6	35.08
481	6531	3	43.82
142	274	3	7.28
140	649	11	75.02
3133	102	3	8.15
1245	1525	12	181.22
1940	102	3	4.72
458	9026	3	48.04
353	1205	3	24.76
2826	546	3	34.52
378	111	3	4.23
767	1785	4	46.3
820	568	5	47.65
2118	1573	20	391.98
113	136	13	22.3
1018	1121	4	44.14
1380	2457	7	107.96
1021	103	4	4.68
116	3607	3	21.76
3233	367	5	60.97
105	360	7	10.77
795	1075	3	29.18
2623	107	3	14.8
259	108	5	4.69
280	3355	3	31.53
3753	70	3	22.9
386	978	3	24.06
258	7090	4	58.29
4445	1848	7	135.49
385	101	20	20.7
108	167	13	17.98
2107	103	5	16.11
63	8418	3	34.39
119	551	17	109.73
149	113	16	38.55
997	200	5	36.04
368	165	4	16.53
650	1021	8	90.42
101	7634	3	14.06
101	1509	10	25.25
245	1122	5	41.46
131	1473	4	25.56
5178	1041	6	106.65
3738	439	3	36.16
382	1171	16	195.86
206	916	3	18.23
499	14	9	64.84
140	9629	3	37.74
427	3350	6	79.92
2574	125	15	180.92
3053	104	3	14.23
108	212	10	15.06
8347	9265	3	75.57
127	1248	6	39.92
108	314	5	6.48
4152	102	3	10.82
549	5072	3	40.81
149	2947	5	47.3
101	1423	6	8.18
986	187	6	44.51
454	101	11	5.19
2895	103	4	14.7
560	57	7	24.33
130	1651	5	35.82
2942	344	4	45.11
467	107	67	520.9
1881	112	10	77.39
185	173	12	54.45
1353	1792	4	52.2
1773	101	4	4.62
1336	147	3	18.35
3743	101	5	18.79
943	162	3	16.45
101	6324	3	11.92
127	2724	4	31.9
142	187	29	165.66
637	178	3	14.88
186	138	3	4.08
212	103	18	12.59
142	115	7	6.8
180	488	99	1317.09
377	7174	4	62.13
1144	2063	3	37.05
240	3894	8	108.93
333	102	33	75.77
105	509	5	8.33
1521	242	3	23.85
254	471	3	16.33
250	4975	4	50.37
283	3981	3	33.03
3063	102	4	13.34
954	102	25	104.26
549	5790	5	81.99
176	113	5	4.58
374	4053	5	67.04
417	106	6	12.01
1542	502	5	54.01
2489	7597	4	80.46
8170	69	3	34.32
1301	8	3	21.41
1108	102	7	12.62
205	1743	3	23.02
103	1856	7	24.89
1246	126	5	30.99
116	8066	3	33.92
103	9459	3	22.75
101	504	20	30.58
557	101	24	49.06
110	1535	7	40.69
2001	133	3	20.17
1641	4961	5	89.56
58	290	5	7.6
57	897	3	8.3
816	495	3	24.51
5338	2095	4	70.8
1670	266	3	25.03
706	2151	3	33.97
940	305	3	21.8
2103	263	6	63.29
1780	110	5	27.36
8650	2173	3	58.99
110	218	14	36.42
103	2169	4	11.46
3257	103	5	23.03
108	516	3	4.23
379	182	14	98.48
138	474	9	51.72
1465	7639	3	51.36
9894	288	3	44.57
118	184	55	322.15
1861	14	3	23.96
176	1120	3	18.36
400	188	4	18.74
253	123	4	8.58
849	106	9	37.39
2770	111	3	17.34
1499	278	7	70.41
2440	2071	3	43.22
57	1152	4	15.48
107	198	20	48.39
614	271	9	75.25
177	10095	3	40.23
103	2815	3	8.7
341	255	3	14.05
203	1770	4	33.09
162	784	3	15.43
117	1581	25	263.28
101	1731	7	14.59
110	647	7	26.53
8218	706	3	50.54
8919	102	3	21.1
423	431	8	68.06
126	1298	7	49.28
254	1992	3	26.34
2106	101	6	13.82
386	103	8	5.81
8583	261	3	43.78
1027	140	3	15.34
132	710	4	18.87
1965	1709	3	39.45
6991	742	3	46.48
405	105	7	12.51
3152	57	4	26.29
122	101	59	9.75
1832	103	4	9.62
700	147	3	13.92
468	2370	3	32.32
192	183	3	6.45
2580	103	3	8.29
1022	101	7	6.86
103	1148	18	80.27
1719	2074	3	40.07
157	101	57	39.86
753	103	6	7.88
1865	103	3	5.85
917	224	8	68.21
160	405	3	11.15
202	316	5	23.69
490	1543	3	28.95
621	102	11	16.78
1004	7093	3	48.37
251	300	4	19.59
4108	228	8	114.12
101	972	9	11.54
5320	102	6	42.2
101	912	14	27.15
107	1291	5	20.83
280	130	4	10.89
738	102	15	36.51
243	4164	3	32.76
1509	123	3	16.54
101	715	16	27.9
161	1002	3	16.75
58	936	9	45.38
108	5437	3	21.44
1201	106	3	8.37
153	106	16	21.16
1312	128	6	41.59
7867	119	3	34.78
266	107	7	10.18
283	5471	4	51.69
126	129	8	12.56
7405	8451	3	71.07
4582	110	4	32.2
988	57	7	32.29
104	158	35	79.08
1607	103	5	12.69
103	1400	3	4.01
147	199	4	8.94
2455	105	3	12.44
366	127	4	12.59
547	118	5	19.06
291	322	4	21.83
1588	247	3	24.14
105	1017	5	14.63
517	4963	4	57.48
139	386	7	33.49
1703	247	3	24.83
1987	9691	3	58.34
338	1557	3	26.46
133	110	8	4.2
521	103	7	6.91
1075	4007	3	41.93
2698	1270	10	165.54
629	712	4	35.73
101	3202	4	10.1
286	399	3	16.13
4456	101	3	9.28
103	3070	3	9.67
331	119	28	176.24
163	188	3	5.64
303	316	4	21.92
3551	102	3	9.3
5075	3524	5	101.57
101	1934	4	5.46
116	529	4	12.7
162	1039	5	33.87
112	317	7	18.8
126	457	5	20.15
57	2876	9	77.34
558	412	5	40.18
1311	2541	3	40.08
136	178	7	18.77
2006	110	12	96.66
112	149	6	4.36
101	4227	4	13.91
277	1069	5	42.2
105	707	5	10.95
4001	392	3	35.48
1247	492	21	290.81
157	124	4	4.04
1909	101	6	12.13
101	2377	8	26.58
872	148	3	15.29
2857	123	6	53.93
1646	126	3	17.52
280	462	14	124.59
1343	2172	3	38.52
105	2423	3	12.44
1140	141	4	24.15
223	264	38	341.1
6473	382	4	62.3
101	1093	9	13.76
57	1280	4	16.5
149	1039	3	16.44
3574	114	3	21.4
597	109	21	116.37
1407	102	7	16.7
4877	58	3	22.89
5194	109	5	44.84
257	859	3	20.01
2166	347	4	41.66
292	58	6	10.91
6001	585	5	82.45
746	114	3	9.45
174	564	4	20.85
169	593	4	20.82
4535	101	5	22.59
10177	1443	3	55.66
1798	5443	4	69.19
1470	1491	12	186.24
139	149	4	5.36
104	1199	4	11.45
4382	5943	5	112.46
500	233	3	16.04
101	5499	3	10.43
1578	1801	3	38.2
122	124	52	241.52
460	108	4	6.75
952	101	8	8.5
515	156	3	12.48
178	158	9	32.44
122	176	15	52.77
3782	275	7	93.69
137	1662	4	27.58
205	171	4	10.7
5942	124	5	60.07
109	429	4	6.59
103	254	21	28.12
2753	476	3	33.78
296	110	5	7.85
7027	969	4	70.25
1806	105	3	9.96
144	183	3	4.26
252	259	3	11.94
323	5988	4	55.7
321	1287	4	35.52
1421	1463	3	35.75
134	2197	3	20.93
1643	6492	3	52.23
481	7837	3	48.32
107	580	6	16.65
601	8128	3	49.54
3540	121	4	34.07
1980	253	4	37.17
9558	102	3	21.1
57	216	20	63.84
414	109	4	6.43
160	204	9	35.99
2576	121	3	20.67
196	111	14	33.61
5210	5698	3	60.52
129	1244	4	23.75
209	58	5	3.88
209	165	3	6.39
589	2445	6	77.99
573	104	7	16.91
117	541	21	141.21
1380	126	4	23.85
291	2934	3	30.57
125	264	8	28.71
7875	7856	3	75.57
57	2953	7	54.72
112	399	3	5.14
403	669	3	21.73
416	136	17	114.55
1788	190	7	66.27
724	201	7	50.78
2969	117	3	20.34
4414	105	6	49.53
452	167	9	56.7
724	133	20	165.77
864	5885	5	86.59
1041	547	4	37.95
1185	774	3	29.96
108	1967	3	12.46
3616	103	3	10.85
4540	1603	6	107.98
1393	103	4	7.28
105	4852	3	18.14
1400	1304	5	63.76
6611	227	3	38.24
101	281	24	17.56
1354	103	5	10.85
279	5606	5	73.92
120	2903	3	21.32
1500	70	4	22.09
1555	101	5	6.38
111	1895	5	29.06
277	113	23	111.87
1270	1865	4	51.86
172	5716	3	33.19
311	435	5	33.84
106	3871	3	17.73
141	2828	3	23.46
113	246	4	5.46
694	148	3	13.85
145	1218	3	17.21
567	6111	3	42.53
393	529	3	20.37
254	389	8	55.86
158	251	3	7.66
105	1347	3	7.96
106	2897	6	40.37
108	197	8	7.57
109	984	17	106.4
250	3765	5	60.17
275	2463	11	142.55
106	162	11	10.13
101	1547	16	58.35
128	201	20	94.52
2252	103	6	23.14
240	138	3	6.12
128	133	34	153.91
418	259	6	39.6
318	600	4	28.14
221	983	6	47.58
1300	105	9	42.95
4489	105	3	18.14
257	167	7	30.92
2457	101	3	4.25
7527	308	3	40.52
1214	190	5	38.18
1449	3485	4	60.88
134	173	10	32.03
101	1219	14	37.61
110	270	7	13.64
680	265	6	45.87
162	256	12	64.63
134	245	7	25.14
374	101	13	5.35
2591	101	12	59.14
536	7499	3	44.5
101	3957	4	12.73
63	1090	4	19.12
1009	3570	3	40.66
116	2434	5	36.75
1381	819	4	44.56
315	398	9	70.54
109	683	6	19.22
1941	104	4	16.23
1138	212	3	20.12
158	7343	3	34.55
437	900	3	24.25
101	2683	3	4.58
267	137	7	26.73
4667	175	3	30.5
63	7853	3	34.39
108	1290	3	9.53
105	274	8	9.82
906	1370	3	31.89
216	121	5	10.1
4448	3148	6	120.44
820	119	3	11.21
1587	195	5	41.53
3101	104	4	21.61
4522	862	4	59.64
119	5936	4	41.38
423	1696	6	66.89
161	287	4	13.96
8	2081	5	47.58
131	563	3	11.02
64	1750	3	16.3
1120	549	5	50.86
281	108	6	8.28
765	101	9	8.2
113	2652	3	18.25
1821	101	4	4.88
460	5393	6	96.25
58	103	99	61.7
2738	101	4	8.81
607	110	7	25.52
114	5110	4	37.13
2975	103	3	9.16
10305	240	3	43.14
140	4286	8	100.71
104	1098	17	97.05
352	1725	6	64.12
6065	211	4	50.6
574	199	5	30.01
326	112	17	76.81
290	203	3	10.69
63	1630	3	15.48
993	470	4	36.23
437	1055	6	59.51
256	3221	12	174.87
311	201	4	16.96
157	778	3	14.92
3381	103	4	16.23
101	2666	4	8.26
1152	103	4	5.65
687	57	3	6.72
120	2695	3	20.36
1129	163	3	17.87
69	539	3	8.35
3855	1124	4	59.48
103	3406	5	23.03
2423	4025	3	49.54
480	3997	9	145.5
2983	3481	5	89.65
337	197	6	30.94
415	58	3	4.26
2072	181	6	56.35
337	137	4	13.28
101	486	17	20.21
245	284	3	12.58
101	368	22	23.57
57	1624	3	12.32
402	225	130	1922.02
1898	8823	3	57.76
3624	111	4	28.97
101	1246	5	4.29
328	688	6	49.59
1024	314	4	32.61
517	7910	3	48.8
101	1127	11	21.82
1744	111	3	13.65
133	886	4	21.01
189	196	4	11.15
1423	101	5	5.34
112	1872	3	14.98
118	326	14	66.11
4672	103	3	13.37
101	4121	7	37.15
106	2689	4	21.57
143	3150	3	24.5
476	1662	5	54.77
1653	107	5	23.84
287	136	6	22.29
231	150	10	45.33
77	3030	3	28.86
179	112	8	12.11
1528	101	6	9.17
123	222	166	1651.53
103	664	5	4.19
5602	133	4	44.77
105	1130	3	6.67
3312	180	3	27.45
1289	138	6	42.95
158	108	8	4.42
1666	101	5	6.97
470	629	3	22.54
2238	227	4	37.95
439	248	6	39.63
1134	102	8	17.06
103	4454	3	13.37
494	4521	3	38.94
110	542	4	9.62
128	184	18	77.44
107	7889	3	29.64
3448	177	3	27.36
780	116	3	10.04
542	159	8	49.97
3114	3185	3	48.58
142	325	3	8.52
6333	188	4	49.24
105	2725	3	13.3
492	119	12	65.65
271	123	4	9.21
101	63	101	45.68
2043	172	3	22.73
101	284	38	55.72
785	605	4	36.3
8	7796	3	42.01
123	1447	3	16.14
776	365	12	123.91
211	112	7	11.7
513	70	22	148.15
1494	101	7	12.23
1910	103	3	5.85
918	103	8	17.2
488	427	69	1007.16
412	110	6	15.75
713	101	15	24.02
3275	103	7	38.85
1065	289	3	22.34
177	2842	3	25.71
233	205	3	9.17
360	879	12	126.27
408	103	12	16.65
1998	277	20	288.58
130	415	3	9.21
130	356	16	95.87
140	192	4	7.6
556	174	5	28.19
1252	64	28	279.03
3648	4826	3	53.79
9446	5709	3	68.84
105	1051	4	10.34
10152	58	3	31.17
238	106	9	13.36
200	9557	3	41.05
104	276	25	80.6
101	5271	3	10.43
108	725	4	9.89
144	198	4	8.15
850	181	5	32.99
1589	104	3	8.78
6832	382	3	42.21
2854	166	3	25.63
109	518	24	133.73
345	69	3	5.61
1622	122	3	16.84
401	190	4	18.92
104	10225	3	27.54
64	134	10	16.16
401	138	3	9.56
1187	101	20	69.55
185	780	4	24.15
2355	101	3	3.94
1160	2541	3	39.09
4686	1114	7	125.9
3306	205	3	28.44
3127	101	4	10.1
101	1751	4	4.62
477	103	9	11.21
1156	1695	5	64.72
188	4829	4	44.68
135	554	7	38.42
173	178	5	13.93
429	781	3	23.19
1320	101	5	4.9
107	57	47	53.53
169	2831	4	36.33
135	346	3	8.43
2725	102	3	7.21
1868	102	4	8.02
230	165	4	12.1
9852	157	3	39.05
1326	204	3	20.87
109	6341	5	50.23
8295	2186	3	58.99
6327	104	3	20.85
781	102	17	47.77
953	177	11	93.71
220	496	4	22.64
217	546	3	15.64
121	170	6	10.38
101	2156	6	14.46
3658	327	3	33.37
257	9394	3	43.65
2851	113	3	19.2
304	258	9	59.62
101	8727	3	18.46
104	380	22	83.38
373	1267	9	98.82
101	994	12	21.89
204	3165	6	66
101	1046	12	23.27
143	110	8	5.21
859	101	7	5.01
4491	888	7	122
8761	613	3	49.68
329	1649	3	26.8
57	420	3	4.28
234	171	12	63.59
7656	101	3	14.06
280	490	15	137.6
1141	3029	4	56.76
720	115	3	9.22
510	118	3	8.2
873	2428	3	36.52
1627	103	3	4.82
297	101	16	4.94
598	324	3	19.6
4329	4149	3	54.4
830	127	11	76.43
5871	101	4	19.71
105	1493	5	19.18
592	103	8	10.85
1934	101	6	12.66
1273	2037	3	37.52
1413	271	6	56.9
104	3589	5	32.15
1391	451	3	27.74
4377	191	3	31.22
1385	102	4	5.5
283	204	13	83.72
1907	130	3	19.23
304	5448	5	69.46
2571	102	4	11.4
359	1862	3	28.32
104	5505	3	19.29
3316	228	11	157.04
828	102	9	15.39
5403	63	3	26.09
495	123	3	9.34
302	198	4	16.38
492	1202	21	287.72
110	188	7	7.51
208	106	7	5.32
57	7123	4	41.48
69	426	81	779.39
1010	323	3	22.86
4806	106	3	19.6
106	1234	3	8.66
1777	102	6	15.79
2646	102	3	6.81
979	502	40	611.55
265	4447	4	48.91
167	564	7	43.85
834	1143	3	30.14
9291	111	3	31.78
1871	3870	5	84.39
704	338	9	83.07
112	609	3	7.44
1946	468	10	130.87
5036	6232	3	60.52
485	572	7	64.18
101	2837	3	4.95
361	9219	3	46.16
1552	103	3	4.48
105	176	13	12.62
4124	101	3	8.35
187	4473	4	44.66
975	101	8	8.74
2968	64	6	51.14
453	108	6	14.04
611	315	3	19.42
104	645	9	28.04
118	1235	3	13.7
1922	971	3	35.11
211	101	34	20.36
249	124	3	5.07
5734	101	3	11.92
105	478	4	4.88
101	3092	9	42.18
652	6655	4	66.8
877	2659	4	51.95
501	752	11	119.16
7041	137	3	33.11
3503	102	3	9.3
4312	2799	3	50.43
691	102	14	30.3
101	179	119	275.1
2547	113	3	18.25
101	220	32	19.78
1085	1018	3	30.83
2894	991	10	163.29
478	257	5	32.73
1069	130	13	105.68
140	1909	6	49.18
162	347	3	10.22
106	264	6	6.51
774	1067	3	29.09
986	216	4	28.04
2815	102	3	7.21
613	845	3	25.89
120	1522	3	15.95
332	1757	22	319.15
57	3304	5	36.76
179	171	3	5.64
207	140	8	26.71
179	101	44	27.79
232	3933	5	59.14
583	996	50	857.76
7540	964	4	70.25
137	7638	4	50.15
824	105	3	4.87
440	173	3	12.34
1159	978	6	71.74
357	156	8	41.99
3328	2564	3	47.67
723	1357	13	176.92
1309	138	4	25.18
3184	103	4	15.42
1279	7396	3	50.25
202	1203	4	29.05
191	174	21	121.03
57	61	3	11.9
163	261	5	18.67
352	3004	4	45.37
1862	343	4	39.91
323	5994	3	38.78
609	385	3	20.98
285	1169	3	23.15
1422	207	6	51.71
63	104	39	45.13
2489	1045	4	52.93
471	963	4	36.14
109	533	7	21.51
608	801	5	47.91
105	934	5	13.71
3249	123	5	44.73
101	2398	3	3.94
747	106	4	9.38
106	5379	3	20.83
137	621	6	32.45
126	102	60	42.88
266	132	3	6.28
1016	104	5	14.51
266	200	4	15.22
104	191	20	35.58
2396	4294	4	68.82
104	339	16	45.86
271	614	7	54.79
141	946	7	47.42
4511	549	7	114.95
125	108	15	10.95
1784	483	3	29.99
472	795	3	24.08
387	57	6	14.66
107	1110	4	13.28
101	1059	9	13.07
109	10177	3	30.14
1967	308	22	332.56
101	939	8	8.28
1065	476	3	26.04
101	879	7	5.17
9722	5644	3	68.84
9879	101	3	18.46
5754	1450	3	48.93
109	3761	4	27.88
342	145	3	9.01
3579	101	3	6.91
1061	121	8	52.36
7780	102	3	16.66
1074	1129	34	594.42
5914	102	5	35.17
101	2219	4	6.87
128	3545	3	24.57
101	2143	7	19.21
186	2283	3	24.44
192	146	5	12.27
3912	188	3	29.23
112	163	9	13.48
416	433	7	57.34
9510	768	3	51.16
352	1288	3	25.41
104	440	4	4.16
103	1266	4	6.49
5534	137	3	30.88
64	2735	4	29.33
752	111	4	12.7
896	191	9	73.18
136	1473	3	17.96
161	9780	3	39.31
15	835	3	24.54
299	114	5	11.17
929	806	3	28.18
2211	102	3	5.49
140	6186	5	62.92
555	153	5	26.34
3578	518	5	67.59
4427	102	3	11.78
527	106	3	3.86
4352	789	7	114.25
7470	953	3	48.01
101	1700	4	4.37
107	105	56	33.46
8802	381	3	46.71
4363	101	4	13.91
1010	8039	3	52.87
259	4240	4	47.2
201	250	4	14.94
354	356	4	24.65
247	416	19	170.05
7845	133	3	37.32
3263	416	11	174.21
237	434	3	15.14
5143	238	5	66.25
2085	543	3	32.16
2697	101	3	4.58
314	108	4	3.87
2278	103	5	17.24
7366	6844	4	98.46
9480	513	3	48.74
63	397	4	10.89
8430	3412	3	62.68
614	155	10	69.04
3267	102	5	20.37
5482	102	6	42.2
103	2755	8	41.83
101	1663	6	10.31
548	341	3	19.45
854	114	3	10.26
839	1997	3	34.53
103	4148	3	12.39
1808	4694	3	47.92
160	590	3	13.43
9580	355	3	46.12
234	209	4	14.66
866	640	4	37.47
736	1880	3	33.08
110	1975	4	21.06
117	123	14	23.79
106	1694	3	10.86
117	223	77	561.44
836	358	4	32.17
790	107	4	10.45
118	1872	5	33.49
2524	101	6	16.7
917	240	3	19.93
541	277	4	26.03
220	408	5	28.27
127	600	9	52.12
157	227	3	7
105	643	4	6.6
1733	634	4	44.28
285	108	8	15.13
7696	247	4	57.87
2667	4209	5	91.16
2178	105	3	11.37
170	112	14	32.66
5538	886	3	45.33
976	103	4	4.32
69	2489	4	27.85
1062	728	9	107.6
487	70	3	7.79
664	7432	3	45.72
105	1033	4	10.18
1760	1316	3	36.75
3748	1470	7	121.81
3586	483	4	51.01
130	516	5	22.5
211	2499	3	26.27
501	142	12	78.72
140	6224	5	62.92
105	2317	3	12.06
805	106	3	5.92
2057	3912	3	47.2
101	699	8	4.91
103	2950	6	27.88
258	9037	3	43.7
104	3799	3	16.21
957	2323	4	51.71
275	121	55	416.91
275	181	3	9.46
1864	329	5	52.02
1390	382	3	26.62
110	1097	5	21.2
8488	102	3	21.1
106	603	7	20.77
538	58	3	5.61
2701	168	3	24.78
64	63	9	6.5
1154	127	8	56.51
3815	117	3	22.9
905	208	3	18.19
4874	103	4	22.79
1933	103	4	10.29
307	9611	3	45.02
6697	150	3	34.26
628	376	3	20.93
145	1107	7	50.51
386	363	5	34.55
63	147	6	6.75
1628	101	8	17.62
580	169	7	44.24
101	3186	4	10.1
1583	604	3	30.33
1225	8277	3	54.41
105	1718	3	9.49
1700	127	3	17.96
101	1610	4	3.92
101	1542	7	12.66
489	108	4	7.13
1291	217	4	30.94
1052	466	5	48.52
2800	1716	4	59.38
101	1407	9	18.99
4565	101	4	15.34
149	140	4	5.42
70	101	88	26.15
602	108	3	4.92
77	131	6	17.03
429	425	4	28.19
9771	173	3	39.95
140	2065	5	40.48
3662	332	4	47.44
434	815	3	23.58
3806	102	3	10
108	130	16	15.99
236	583	30	319.94
3667	1509	3	43.85
8	2337	3	26.19
103	722	21	76.01
370	109	4	5.48
259	135	3	6.52
516	172	14	106.45
4189	139	4	39.18
2371	111	3	16.07
1342	106	4	14.41
4355	161	3	28.74
498	104	4	4.97
1471	126	6	42.17
1081	4787	6	101.45
1267	400	3	26.18
147	653	7	43.34
104	799	3	4.64
264	106	6	6.51
156	128	5	7.6
452	817	3	23.84
120	307	3	5.75
1408	704	3	30.45
2216	7608	3	54.49
235	110	5	5.63
7853	64	3	34.51
131	107	18	20.78
337	534	5	37.18
2583	103	3	8.29
1576	108	3	10.79
2038	639	3	32.76
129	1698	4	26.95
542	218	13	107.24
1222	140	5	33.18
1135	4756	3	44.25
2733	103	7	34
626	247	3	17.84
317	1100	3	23.22
9116	143	3	37.97
1839	416	24	382.88
132	5761	5	61.87
1961	101	9	26.86
529	138	12	78.91
69	443	4	11.64
316	289	6	37.22
212	540	3	15.41
1157	64	3	13.14
2228	101	9	31.29
5936	111	3	25.07
101	2672	5	12.62
101	2748	10	45.18
105	273	10	15.79
464	209	15	121.02
119	3764	4	34.05
741	1460	6	71.78
5376	7565	4	90.82
105	1404	5	18.54
101	6127	3	11.92
323	3370	4	46.28
619	109	6	18.21
8152	102	3	21.1
982	106	3	7.03
325	293	3	14.83
683	663	4	35.7
130	5225	4	41.65
2461	109	3	14.86
1913	148	3	21.27
1683	126	12	108.1
3359	153	3	26.01
276	1991	3	26.98
7795	101	3	14.06
1579	103	3	4.65
6041	127	4	43.61
2360	3134	3	46.23
101	1153	7	8.54
162	259	5	18.48
69	1151	17	138.18
227	101	36	32.81
201	609	3	15.46
64	3223	10	104.3
1671	241	23	311.41
333	111	5	9.86
1191	773	16	223.08
239	484	23	222.3
157	866	3	15.5
2663	271	3	29.04
6203	77	5	70.6
123	1418	6	40.68
8690	157	3	39.05
1098	135	5	31.32
719	103	7	10.29
161	346	3	10.06
116	1720	3	15.49
103	5353	3	14.57
160	765	10	75.12
2558	133	3	22.36
932	101	9	10.71
7181	122	4	47.71
1180	611	3	28.24
124	432	5	19.06
2227	3821	3	47.89
236	2867	3	28.92
282	659	4	27.81
418	127	19	125.53
6302	218	5	70.11
101	1531	5	6.1
2516	127	3	21.07
340	171	4	16.2
686	103	9	16.23
1680	103	7	23.1
3938	843	3	40.29
101	1591	10	25.98
1754	108	3	11.68
340	101	27	33.5
210	351	15	110.95
218	129	4	8.05
413	102	9	5.6
334	204	7	39.14
108	153	13	15.1
101	3778	4	12.73
858	608	3	25.92
158	343	3	9.78
1517	389	4	38.94
296	628	4	27.79
103	779	13	35.92
179	193	3	6.46
425	104	7	13.01
294	9889	3	44.66
450	163	3	12.08
108	462	4	6.81
217	1679	3	23.19
499	398	3	20.05
8903	157	3	39.05
669	102	7	6.54
57	5502	3	22.82
1769	109	3	12.08
118	179	5	6.3
634	209	5	31.85
957	106	3	6.93
104	1690	15	100.92
981	1106	3	30.72
123	405	3	8.04
1489	368	3	26.67
101	1279	5	4.49
110	206	7	8.78
162	192	3	5.7
106	547	3	4.01
101	1235	8	12.96
190	101	33	12.81
312	525	4	27.07
103	4284	4	19.43
1524	333	5	49.14
70	427	17	97.13
210	301	6	30.7
3814	2059	4	66.07
7144	2745	3	56.52
461	2747	6	77.13
640	122	3	10.59
4684	154	6	72.22
2700	196	8	88.47
155	183	3	4.97
101	568	13	12.95
162	1540	3	20.05
969	110	5	19.75
443	105	5	6.99
2281	976	6	82.71
101	466	19	24.87
2091	3193	11	214.09
119	1596	13	112.27
103	5506	4	22.79
288	205	3	10.71
152	252	16	91.26
69	468	3	7.59
142	427	7	35.55
129	2026	3	19.74
113	433	4	10.07
1853	460	7	83.39
1542	487	3	28.89
595	102	10	12.91
105	216	9	7.93
295	2495	3	29.23
1827	857	24	425
472	9209	3	48.26
103	1719	3	5.2
2805	102	5	17.46
574	104	8	21.3
107	3341	3	16.86
1772	200	4	32.81
7518	743	4	68.03
852	1099	3	29.82
491	58	4	8.83
1730	159	18	203.31
270	113	6	13.27
810	2315	4	50.25
2511	1070	12	198.2
117	304	9	32.19
265	4994	5	67.71
101	1077	6	5.08
101	905	12	19.82
