515	114	15	7.96
258	14	15	11.03
324	491	7	12.5
122	142	56	9.66
6258	498	4	32.18
261	6116	4	31.25
314	6341	4	28.73
479	209	7	6.83
2620	840	3	16.07
916	924	3	9.4
115	1223	10	14.69
1054	824	6	30.74
8070	979	3	32.49
296	529	9	16.97
150	125	52	16.48
58	3395	5	7.45
119	8454	3	15.88
515	186	9	8.83
3260	106	8	17.17
1090	801	3	10.3
314	135	17	10.78
1018	819	4	14.26
193	1812	5	10.57
108	859	24	17.72
1488	77	8	29.43
3483	244	4	17.34
1054	653	3	9.16
108	7116	4	14
117	3831	4	7.68
258	329	8	7.17
116	4937	5	17.75
206	307	16	15.96
5310	3941	4	62.95
132	16	10	8.17
2639	677	3	14.72
194	1016	6	7.56
2705	1032	3	17.9
886	428	8	29.9
307	3635	6	40.61
293	8727	3	24.46
10271	182	3	19.76
131	5619	3	10
351	665	24	123.54
122	258	32	20.24
178	276	16	9.98
226	2767	3	9.1
314	267	39	149.1
1202	225	11	39.17
544	413	7	15.21
171	2077	4	7.84
203	3642	3	9.56
8452	4515	3	45.11
172	2186	7	22.9
1116	2644	3	18.75
451	551	4	7.95
500	210	13	22.27
103	6693	4	8.81
4919	135	5	25.23
69	3483	8	30.77
2239	155	4	8.72
118	786	13	7.35
3357	58	5	8.49
683	139	13	13.58
777	788	3	8.15
103	482	53	15.91
335	141	20	13.76
3532	197	5	24.98
1683	752	24	231.26
5436	123	4	16.42
611	7912	3	29.99
6451	63	3	12.08
119	4515	6	26.19
257	2373	3	9.98
500	151	12	9.65
275	2762	8	46.27
170	1152	6	7.84
299	170	18	18.89
4679	58	5	13.2
1060	1205	3	12.18
310	1124	16	77.1
1332	810	3	11.95
179	947	7	9.39
253	847	6	10.98
247	2721	5	21.55
583	104	32	11.86
1199	2492	3	19.37
6703	155	4	26.29
69	3619	8	30.77
118	635	16	8.42
228	1683	11	47.63
935	300	4	6.7
2555	334	3	11.43
3913	271	7	47.13
711	244	33	168.89
309	382	8	13.48
971	343	4	7.46
103	364	62	12.21
3032	7158	3	36.68
8437	484	3	27.66
551	2880	4	26.08
3426	1422	9	97.88
1277	692	14	94.95
136	1413	22	86.02
146	2054	5	8.51
588	1460	5	28.05
451	350	5	6.74
176	1673	6	12.99
794	6082	3	23.84
1112	313	4	8.49
2177	414	3	10.94
1602	373	7	38.88
6341	320	5	41.26
955	121	11	9.65
179	2725	5	16
156	4064	4	14.05
766	1745	3	15.45
114	3667	4	7.45
602	594	6	20.75
512	130	17	15.93
1586	524	3	10.23
70	587	38	96.59
773	589	6	22.25
3624	116	6	18.97
151	2744	4	9.02
4403	188	3	11.04
107	792	33	39.29
164	5396	6	38.83
175	184	23	8.89
104	3454	5	7.93
218	542	21	64.74
1082	7912	3	32.91
445	889	5	13.48
103	4326	7	15.42
1174	1889	10	85.96
1413	155	9	22.39
446	3365	3	15.82
539	119	16	11.95
2761	1118	3	18.45
899	163	6	6.85
552	3294	3	15.81
210	151	221	1246.28
1225	527	3	9.44
155	137	55	55.81
166	1970	8	31.37
783	106	28	21.44
127	10228	3	17.31
140	1842	5	8.27
306	1942	4	12.85
839	69	25	52.95
1128	151	18	56.16
3861	142	4	11.48
919	212	6	9.38
3624	188	4	16.3
6135	3300	3	35.05
1033	562	4	11.94
5629	2346	4	47.59
539	179	11	13.16
2025	548	3	11.75
1413	207	6	12.69
797	773	3	7.77
159	2427	6	18.02
163	1097	6	7.82
208	7565	3	22.17
341	663	12	41.21
1043	271	8	22.85
761	686	3	7.35
155	345	15	10.96
1296	2222	6	47.28
402	242	9	13.33
639	3922	3	20.89
126	3540	7	29.3
650	722	3	8.36
69	1255	11	15.46
773	455	8	28.39
9872	193	3	20.28
207	2862	3	7.72
4363	692	5	39.74
257	446	16	50.24
112	3239	5	7.05
536	1413	7	32.67
2980	304	3	10.66
1310	241	7	20.5
1032	1293	3	12
155	269	19	13.72
352	2251	3	9.52
135	986	13	25.82
725	656	3	7.3
1038	1370	3	13.55
587	1065	5	18.79
4403	228	6	39.67
919	314	4	7.32
1187	986	3	11.01
119	246	44	36.84
418	544	6	19.09
376	3310	4	23.82
224	2286	3	6.76
256	727	5	7.18
274	109	60	21.63
172	516	17	35.91
463	1759	11	70.03
389	168	17	21.5
134	139	54	14.29
395	790	4	6.94
5761	63	5	27.42
1329	109	12	6.79
190	157	28	17.91
1019	1145	4	16.97
246	132	31	18.9
1526	1770	5	34.98
154	880	11	21.2
302	146	32	37.65
