101	6019	5
3115	4681	26
122	9368	16
101	1551	13
101	2026	17
3269	5938	16
17676	9999	0
63	6213	25
3527	4789	5
872	4665	25
1211	1914	42
440	4633	3
196	3088	46
4404	526	54
452	2878	12
18765	455	27
23872	2081	1
7975	4883	6
252	7790	13
101	9195	10
6374	5792	30
281	1651	7
170	4083	75
169	6018	14
155	9397	0
1145	9688	22
102	5709	17
115	1794	18
109	2846	23
780	2117	35
107	1470	72
128	1294	6
1866	2240	0
101	9829	10
107	1186	12
10672	9631	54
108	6482	19
1695	852	22
116	6359	42
614	460	26
117	9958	98
3587	5029	3
2003	4761	9
825	6604	3
3040	3118	1
108	5014	10
191	3801	30
101	4521	15
58	7070	35
139	4312	15
397	9560	8
5492	6756	9
16098	7250	12
183	7911	29
102	1408	15
8278	8597	13
171	2483	62
1419	4304	0
678	145	1
171	3992	32
113	2415	63
25042	4315	24
116	4331	30
623	4158	1
34951	2740	18
126	4178	18
22355	4551	54
101	4621	5
32	5835	108
116	3284	54
211	7655	2
2099	9965	20
3948	7824	2
1861	737	27
489	4752	36
29799	3137	47
2404	3114	21
2237	6945	29
3592	5444	2
5188	2943	1
8470	203	2
109	2913	89
177	1703	59
20112	534	0
11939	3374	56
101	2946	20
101	4399	25
1122	4685	3
7070	8546	8
118	1320	17
144	8829	45
287	8416	7
2368	2585	69
152	2452	21
132	6997	55
19373	282	4
341	5679	4
101	9068	8
1556	4868	11
101	6223	10
7229	7347	0
18852	463	27
9181	7628	21
161	8055	21
102	9352	22
125	370	16
138	7806	2
263	234	14
9093	7518	48
541	9925	22
2796	3760	25
29918	7660	2
1166	3894	9
170	6556	44
299	3423	30
6368	3484	12
2147	7245	14
111	3351	9
1325	9847	13
106	4877	6
13244	1302	68
3798	6938	35
18193	60	8
7208	2641	8
227	2615	26
229	6423	7
101	2920	24
112	4953	9
334	6127	10
1667	1452	25
101	7466	18
3736	4427	16
659	284	19
101	1634	3
101	4128	9
5977	5054	7
345	5097	5
122	5394	5
432	943	18
5122	7905	22
34114	3392	4
167	9935	4
9479	3683	19
135	2493	37
836	1718	29
2188	5901	18
1730	5948	28
1664	6373	10
101	1755	56
569	9496	3
7935	4713	42
4247	1580	2
21109	9260	66
102	7714	18
6215	7062	71
4401	816	12
102	6153	12
106	5189	18
29903	6023	9
105	9428	50
225	4627	13
237	6683	36
739	4597	43
1803	7039	27
2246	1305	18
6799	8396	6
61	870	1
101	6598	12
2071	7020	14
181	472	41
888	6590	6
243	3950	52
118	9418	4
951	9465	60
623	6413	37
101	2738	41
258	756	16
517	365	7
121	1495	27
3268	3921	21
14232	8832	33
101	4419	3
104	6584	40
104	1243	39
101	8513	4
246	9826	142
114	8875	35
1569	7101	5
34200	399	19
427	793	13
1592	2299	37
772	365	6
198	1492	43
5106	2549	40
1772	7189	36
4754	3903	23
1729	1253	39
197	9417	3
4795	2242	4
733	9979	6
440	7708	8
12954	8756	34
107	8468	40
117	5056	10
186	425	96
101	2478	12
6928	4654	8
9237	4	0
63	2914	11
3520	6847	1
120	2397	14
124	9041	29
11100	2264	8
103	7174	22
631	6427	69
112	6068	3
102	7084	18
788	2781	0
493	1828	48
1643	2334	26
2802	5419	5
24429	7890	17
682	2118	26
18888	6101	3
101	206	31
34902	1432	42
35939	5909	5
104	1242	51
171	3467	21
15883	4338	24
138	7517	10
107	9250	7
129	6819	1
790	9832	64
1683	8081	3
1357	8672	1
4005	1877	1
105	4000	29
7202	6025	7
1034	6198	29
16707	5450	15
22172	1419	51
1045	123	12
953	8866	1
132	8504	82
614	1134	99
122	2609	8
1868	3885	22
15686	6015	10
2033	8996	25
270	8684	16
101	1470	131
63	7455	44
103	282	87
217	2658	1
191	1429	21
108	9271	1
153	9681	5
4400	3379	3
1073	956	12
27541	3578	24
115	1674	0
16703	2329	32
442	9719	6
2774	5163	5
19104	4757	3
102	2883	16
154	7383	23
101	1754	44
4136	4839	4
102	98	21
1913	991	8
4269	7911	26
2007	5205	6
1976	9898	14
101	7399	28
2325	7408	1
791	377	9
3559	3563	75
102	279	52
196	2403	29
136	9438	20
509	2100	20
156	9364	26
3568	3784	10
102	1925	17
506	6546	0
349	4984	27
101	9312	20
138	5266	9
101	7846	10
276	9246	13
400	6040	14
2688	3936	51
161	1092	33
378	442	33
37870	2228	30
3126	5370	18
134	8115	59
417	3109	26
8129	9380	16
600	598	40
5592	3577	14
102	1007	25
102	1057	27
160	9221	46
101	6196	47
121	8568	4
1628	6895	4
376	9385	7
9	268	42
220	7333	7
4253	3043	8
125	6207	31
108	9199	40
63	8988	42
6012	1812	19
115	4482	6
23798	3285	6
5280	8925	26
2364	3042	16
103	6560	4
29574	8386	4
101	4238	13
108	829	0
122	5564	1
9378	8418	39
102	401	34
103	5290	31
128	3668	38
105	8239	19
3615	9713	15
2048	8390	20
33000	1584	22
101	3014	28
102	3683	20
7995	9843	23
12555	9473	8
3565	7440	18
142	8542	19
165	9085	4
101	5377	25
28465	5971	25
580	4209	26
4415	1353	48
69	6372	18
13299	3761	64
101	8909	28
1942	3560	7
101	6155	2
28924	8984	9
193	5211	14
28432	3419	21
