1651	101	5	5.33
104	4367	4	22.74
179	108	13	15.56
313	103	17	41.54
188	239	6	27.75
130	6579	3	29.02
822	131	3	12.77
1953	545	5	58.44
525	1517	3	29.8
546	190	5	30.8
582	101	9	3.84
131	662	5	24.45
1452	257	3	24.84
5870	7237	3	60.35
269	123	3	5.3
168	171	7	20.59
935	128	3	13.03
101	3966	3	5.98
2881	4442	3	48.93
109	749	4	10.43
721	4626	4	57.34
152	368	8	42.71
521	104	23	101.79
1078	127	3	13.71
101	1778	8	16.35
500	102	10	14.05
4225	102	3	10.69
101	1674	5	5.62
116	273	4	6.81
1933	336	3	28.92
1111	474	3	27.23
420	248	4	24.73
566	318	4	30
124	170	17	54.03
256	165	4	13.52
177	117	5	4.31
168	6930	4	47.14
7350	63	3	25.78
492	135	3	10.28
103	1344	4	9.69
217	625	9	74.14
112	3379	3	17.46
1191	101	9	13.47
228	110	5	5.12
748	103	5	8.88
176	155	4	7.22
1561	239	3	24.44
108	1738	18	140.69
5844	7185	3	60.35
3220	2134	4	61.73
180	2564	3	24.67
101	10854	3	17.4
107	1601	9	50.73
3776	3823	8	159.58
2608	266	6	67.93
354	166	3	10.91
242	111	5	6.61
107	1210	3	8.13
1595	3373	4	58.91
2615	655	4	49.13
101	651	25	59.66
1557	109	3	10.42
105	2349	3	10.74
101	6972	3	10.9
113	591	3	7.44
613	167	4	20.92
134	1848	3	17.98
407	834	3	24.4
158	416	5	23.73
105	1010	13	62.78
103	274	9	9.33
347	163	4	16.34
270	136	7	26.67
713	119	11	65.19
1092	4301	4	59.44
1984	101	4	4.1
103	203	30	66.83
109	548	9	31.7
1569	103	3	6.56
111	3596	3	17.52
478	5750	3	40.51
394	129	4	13.35
440	2371	3	31.76
145	110	9	4.63
211	120	30	155.74
101	3368	3	4.49
1049	1129	3	32.04
117	731	5	21.06
2239	111	3	14.2
272	111	4	5.03
1459	5931	4	66.74
164	227	3	7.44
106	6875	3	20.72
149	487	3	11.5
120	106	32	24.87
106	682	3	4.31
3728	2627	4	65.25
1217	1322	3	33.94
112	1014	3	9.81
190	309	8	48.2
6979	223	3	36.44
122	923	7	40.58
147	815	4	21.24
138	177	4	5.27
2040	1146	3	36.56
301	101	22	17.04
190	110	25	79.24
1555	392	13	167.08
108	1657	3	10.11
1146	1996	7	98.7
519	596	5	44.92
1033	1526	3	33.85
8839	278	4	60.18
329	928	3	24
158	175	5	11.07
3028	101	3	4.1
1753	166	4	29.73
132	154	7	11.49
1808	118	3	15.41
267	127	12	54.28
524	433	4	31.82
8143	4183	4	84.76
3739	102	3	9.36
596	123	3	9.6
2159	111	3	13.9
144	205	5	13.3
133	993	3	14.19
101	1034	7	6
290	1085	5	45.55
240	176	3	8.58
8	2670	3	23.79
3800	4248	3	51.05
101	7909	3	13.02
877	808	3	28.97
215	169	6	22.36
103	571	7	12.92
109	177	14	19.99
1660	103	5	16.17
109	120	17	6.89
679	103	5	8.09
103	453	7	10.59
108	946	8	34.12
124	175	9	19.24
1111	101	8	9.35
2285	101	4	5.34
589	239	9	75.39
2666	2878	6	100.21
342	4473	3	35.4
108	769	3	5.97
773	208	3	18.78
101	3323	5	12.59
1095	101	8	9.35
466	140	4	16
3994	101	3	5.98
653	1903	9	121.22
2942	101	4	7.05
8461	101	3	13.02
101	3247	4	8.17
118	250	3	3.86
118	324	4	9.53
107	576	11	41.45
1539	102	8	24.58
894	565	3	26.86
675	104	5	9.73
744	1439	9	117.34
120	292	3	5.28
2011	202	4	35.29
664	102	10	19.06
6552	814	3	45.16
3487	102	3	8.81
580	102	18	48.52
194	64	5	4.73
146	3502	3	23.99
302	8295	3	41.48
207	111	5	4.75
101	6959	3	10.9
2172	3426	3	44.67
101	831	7	4.11
2093	2011	4	56.91
101	698	23	53.71
104	286	7	7.48
101	2424	8	22.81
66	122	3	8.5
1567	849	3	33.06
671	161	3	14.34
4848	944	3	42.37
8204	105	3	22.47
440	1335	8	92.19
133	307	3	7.56
101	329	24	24.88
5065	1286	3	44.16
133	233	3	5.41
106	1422	3	8.1
649	376	6	54
1872	771	4	47.35
7084	101	3	10.9
130	1542	3	16.38
6162	101	4	15.79
644	101	12	12.03
343	1634	3	27.8
442	2375	18	284.96
110	821	3	7.58
853	103	7	18.49
986	102	7	13.77
101	3068	3	4.1
114	295	4	7.25
101	2985	4	7.05
101	5054	3	7.38
9111	70	3	37.95
105	373	5	5.88
125	1608	3	16.01
261	109	9	18.84
2336	102	4	10.34
175	115	9	13.77
63	11226	3	32.49
108	266	9	17.84
108	139	18	15.73
159	152	7	16.43
578	178	5	28.92
146	447	3	10.82
284	123	3	5.71
230	109	16	43.79
230	164	6	22.88
107	2353	3	12.22
895	105	5	13.24
101	1542	6	7.5
450	126	4	13.84
2740	3345	13	273.14
252	4157	6	75.3
474	101	11	5.34
9388	2203	3	58.49
1498	155	4	27.37
137	821	4	19.95
391	110	7	19.11
1553	12	4	26.18
112	188	12	25.63
556	479	8	78.05
335	356	5	35.88
101	1348	6	6.28
461	9477	3	48.63
150	522	4	18.07
8	2312	4	32.75
121	194	4	4.67
369	101	18	13.89
248	7360	5	73.64
150	372	6	28.05
325	430	3	19.34
507	235	9	72.67
220	443	3	16.07
446	121	14	78.76
5941	189	3	32.83
175	1190	3	18.58
322	115	5	12.15
5880	70	3	34.14
101	2730	6	14.77
703	4478	3	39.72
868	102	5	5.81
129	114	12	11.23
102	1367	8	22.98
758	273	3	21.26
386	820	3	24.03
1331	102	4	6.07
104	938	4	8.42
107	3199	3	14.64
146	1392	3	17.46
65	381	4	30.37
106	1250	4	11.88
101	580	29	68.47
906	113	3	9.98
111	172	10	12.56
111	103	230	593.64
303	626	4	30.28
104	2209	3	9.76
153	138	5	6.27
2332	105	3	10.74
231	201	45	413.09
1075	4269	7	116.32
4156	983	3	40.87
3330	119	3	19.7
105	284	7	8.63
108	1132	7	30.2
1690	780	3	32.85
568	168	5	27.76
801	236	4	29.31
5129	2171	3	48.61
179	328	4	17.21
116	1877	4	22.04
195	114	13	34.9
101	482	13	9.03
6305	121	3	25.84
201	442	18	158.28
142	222	20	112.32
117	454	18	106.27
153	1558	3	18.9
2163	102	3	5.56
4932	104	3	15.78
608	116	3	7.91
3058	104	3	11.97
116	608	3	7.91
271	231	3	13.42
187	138	5	10.17
359	187	7	41.87
3295	5041	4	71.09
252	1382	4	34.79
7715	7935	3	66.4
351	1188	4	36.86
129	1519	4	24.14
101	6111	3	9.42
202	243	6	30.15
178	305	4	16.65
135	701	7	40.6
9937	11951	3	75.39
101	3739	3	5.42
330	103	24	77.13
159	307	5	21.02
101	3783	4	9.57
101	3859	9	42
1294	260	3	24.27
109	2231	3	12.67
1127	102	4	4.86
435	106	13	42.57
366	1189	22	296.27
265	317	4	23.72
939	308	17	199.72
298	1313	5	47.76
101	1452	7	10.2
1634	7324	3	49.6
440	485	5	41.74
171	195	3	6.51
520	121	5	19.08
1079	102	11	32.84
171	139	8	19.18
104	2481	4	16.27
162	523	7	41.7
106	1588	3	8.66
478	814	3	25.35
1482	640	3	30.93
5485	330	4	52.57
101	231	35	30.27
167	244	3	8.3
1134	989	12	165.94
178	1368	10	92.2
7446	101	3	10.9
308	446	4	27.92
653	187	3	16.48
709	101	13	16.58
191	108	9	9
114	148	10	11.43
2817	101	4	6.57
101	614	14	15.62
776	2701	3	36.24
1576	129	6	41.91
332	120	21	122.17
816	63	12	72.23
3359	121	3	20.16
101	2409	6	12.58
106	3369	3	13.57
288	186	7	38.67
628	171	4	21.66
141	1104	4	23.02
101	8471	3	13.02
1357	433	4	39.7
104	273	8	9.15
1665	9303	3	56.56
192	631	3	16.37
108	677	6	18.14
101	3350	4	8.17
130	2461	3	19.6
358	128	11	55.49
511	655	3	24.51
160	500	4	18.86
135	130	54	262.41
155	107	34	79.2
3393	153	3	24.63
114	5375	3	22.77
609	129	3	10.7
120	192	9	21.55
120	263	11	42.93
1303	333	3	26.22
101	2003	4	4.1
1468	105	3	7.87
121	870	7	38.91
3275	101	4	8.17
150	687	3	13.55
599	105	5	9.42
649	1885	3	32.64
3121	101	3	4.1
546	671	3	24.97
4466	101	3	6.62
172	177	7	21.94
103	2844	4	16.33
107	309	5	6.4
172	291	4	15.76
1089	229	3	21.86
1033	168	3	17.18
641	109	6	18.67
2720	102	4	11.75
124	142	9	13.48
101	3486	5	13.49
256	196	10	60.96
872	236	3	20.77
3354	3507	3	47.85
108	1811	3	10.78
2749	102	3	7.08
1833	102	3	4.65
197	691	3	17.54
492	109	3	4.23
128	487	3	9.34
1177	1436	3	34.34
360	707	3	22.82
138	264	3	6.79
185	257	3	10.42
144	303	4	13.54
969	9211	3	48.58
852	101	8	6.52
2362	1105	3	37.21
101	935	20	53.04
153	678	3	13.82
344	113	4	8.49
514	105	9	24.36
1347	101	5	3.89
132	110	23	34.02
8	941	3	16.88
212	165	3	6.95
3236	3425	7	129.81
736	179	3	16.02
577	167	4	20.41
2319	697	4	48.62
1643	105	4	13.51
4361	908	3	41.24
134	175	17	64.43
2144	8	4	31.86
107	668	28	174.96
3424	4397	3	50.44
9329	5689	3	67.08
535	109	4	7.98
6213	4196	3	54.86
136	253	3	6.21
378	467	3	20.66
342	368	3	18.74
163	299	3	9.68
101	1235	7	8.11
1235	1755	3	35.98
2620	158	4	32.81
325	1147	6	59.23
132	803	3	12.69
1333	6221	4	65.96
134	3747	3	23.37
2676	1567	3	40.66
111	205	5	4.6
101	542	10	4.92
142	285	3	8.07
112	1380	6	31.81
110	4249	3	18.91
104	1028	3	5.26
104	892	5	12.18
1240	101	7	8.11
1217	2567	4	54.1
105	223	14	24.25
1672	105	5	19.54
264	57	5	11.46
134	1488	3	16.64
794	201	7	55.56
3070	101	3	4.1
1894	101	5	6.59
157	286	3	9.02
3364	101	6	17.65
805	103	32	189.9
114	324	3	4.59
101	2983	4	7.05
191	298	5	24.89
2000	101	6	10.33
6139	104	4	27.39
179	514	8	52.62
69	130	3	4.28
1911	4840	3	46.73
206	347	4	20.99
2139	2668	4	59.23
112	1192	3	10.63
900	180	3	17.77
133	149	5	5.37
2038	64	6	38.1
133	211	3	4.68
5132	102	3	12.48
101	218	25	7.94
108	3862	3	16
864	251	3	21.22
1443	9094	3	50.98
164	718	3	14.89
1230	3834	4	58.46
5832	4435	3	55.62
2601	2723	10	183.03
1639	102	3	4.09
2426	1890	6	92.57
1237	110	3	9.91
11784	3563	3	61.9
922	346	3	24.36
6498	5695	3	60.35
146	365	13	79.92
330	112	3	4
5348	103	3	15.6
101	5769	3	9.42
108	181	31	91.97
186	784	5	34.42
129	1326	6	39.82
7609	7613	4	98.22
9140	107	3	24.04
857	105	5	12.88
120	135	14	24.42
656	901	5	52.18
225	103	17	26.65
112	863	3	8.88
260	140	4	11.07
101	2000	6	10.33
208	219	5	22.22
1280	119	8	51.89
2203	105	3	10.42
2147	119	5	33.19
792	501	4	36.33
3098	103	6	31.21
663	910	4	39.94
1575	101	8	14.62
226	973	3	21.04
103	2898	3	10.4
540	121	7	31.85
2109	102	3	5.56
101	3285	9	36.61
773	106	7	22.06
530	570	21	256.59
107	2784	14	121.11
121	2150	4	25.19
160	461	7	39.98
104	1608	3	7.8
109	529	3	4.49
2581	137	8	73.63
101	2470	6	13.25
253	128	3	5.38
106	3382	3	14.1
1500	178	6	49.12
130	5255	3	26.2
101	2574	11	42.42
101	4642	4	12.56
181	249	3	9.96
263	198	3	11.76
4064	128	5	45.08
161	5001	3	28.06
138	379	3	8.94
101	621	13	13.26
602	101	11	8.12
161	221	4	11.43
194	146	6	16.58
964	4085	3	40.87
242	138	4	9.92
7250	906	3	45.97
311	9841	3	46.27
104	5100	5	35.4
496	101	13	9.6
960	1595	3	33.67
4304	107	3	17.16
4323	101	3	6.62
115	2395	4	23.84
6577	128	3	28.63
105	792	12	49.72
112	3174	5	35.1
6846	301	3	39.25
101	4176	3	5.98
386	160	4	16.76
1206	109	3	8.86
113	109	23	9.91
1071	145	4	23.39
903	104	3	4.73
353	1576	6	64.48
5733	215	6	85.67
152	7858	3	33.54
136	2602	6	50.67
101	3591	3	4.92
1863	160	8	72.35
1685	168	3	20.34
177	145	22	103.23
101	3487	3	4.92
104	1278	4	10.68
2629	820	3	36.16
193	123	9	23.7
381	130	7	30.76
215	206	3	10.15
167	1828	3	20.74
1093	421	3	26.33
101	1695	9	19.87
106	1019	3	6.24
2092	103	3	8.1
6415	120	6	67.85
3379	105	4	20.09
707	131	4	18.25
113	1589	3	13.19
193	138	3	3.89
103	508	6	8.6
5817	1519	3	47.57
5045	101	3	7.38
101	3504	3	4.92
256	122	3	4.81
7270	423	4	59
120	2765	5	36.74
172	134	4	4.8
1785	111	3	12.82
131	123	12	18.95
116	317	4	8.3
16	9389	3	42.54
182	271	10	59.54
384	698	4	33.21
362	121	6	20.96
116	145	7	4.71
1497	169	3	19.57
106	850	4	9.2
416	202	6	37.73
4909	104	3	15.78
166	109	23	47.37
161	586	3	13.29
372	127	3	7.76
101	949	7	5.36
469	116	3	6.73
703	137	7	41.03
101	889	9	9.43
222	152	5	15.59
1503	2008	3	37.87
4385	101	3	6.62
301	113	4	7.46
2520	101	5	9.2
101	4283	3	6.62
118	1330	3	13.53
455	136	9	49.18
101	4327	3	6.62
2110	539	18	282.4
209	103	11	8.22
10855	101	3	17.4
104	6370	6	52.48
128	146	7	9.24
448	110	4	7.97
554	101	11	6.85
723	214	5	36.7
1546	101	7	10.61
140	1930	3	18.64
63	122	33	75.91
1652	101	14	43.98
104	3031	6	33.56
12	184	4	7.04
1283	9613	3	54.74
2016	102	4	9.2
1451	1551	13	206.53
3401	1527	3	42.39
286	114	6	14.7
1348	659	3	30.52
127	249	3	5.15
164	301	8	41.59
1980	363	3	29.34
64	115	28	36.07
385	180	3	12.75
300	198	3	12.7
527	143	3	11.56
821	169	8	58.84
4240	160	6	65.66
753	2132	4	48.25
155	152	6	12.18
103	146	45	71.33
199	2637	3	26.14
1111	113	4	16.93
419	110	6	15.36
8099	101	4	23.2
825	5438	3	42.44
1916	1978	3	39.5
118	148	12	21.22
3567	4484	3	50.44
2124	103	3	8.37
2585	9177	4	79.67
588	1015	3	27.86
394	4455	7	101.65
1027	870	3	30.42
3094	3368	4	65.43
125	3141	3	20.44
3329	101	6	17.65
325	120	9	36.03
598	108	3	4.58
8	2418	3	23.02
1219	101	7	7.81
11977	11114	3	75.39
507	412	3	21.46
8527	102	3	17.38
249	3530	5	57.39
201	3786	4	41.66
134	438	3	9.57
192	121	9	22.15
763	134	3	12.67
108	132	153	706.94
125	273	3	5.57
2475	102	3	6.4
107	2286	5	25.87
114	111	29	31.03
191	149	7	21.31
329	116	3	4.92
5687	9	3	30.64
5816	160	5	58.85
108	1466	16	110.77
101	8891	3	13.02
2055	570	3	32.14
187	1238	3	20.27
338	316	4	26.04
726	105	5	11.44
2255	153	4	30.85
3699	105	4	21.67
292	886	4	32.92
233	1078	4	31.57
69	6225	5	65.61
3753	1761	3	43.91
126	561	3	9.93
167	399	3	11.61
383	233	6	39.86
111	112	62	127.68
106	1105	3	6.6
982	110	4	13.58
195	214	12	70.59
906	101	12	18.8
101	591	22	40.62
392	443	4	29.68
132	648	5	24.19
113	2503	6	41.69
477	105	9	23.43
179	120	26	102.4
612	134	3	11.3
1008	168	4	25.09
114	560	4	11.72
217	160	36	259.09
2450	134	4	29.3
135	1638	5	34.35
115	264	7	18.16
238	1371	3	23.6
753	171	12	97.61
374	104	7	10.63
253	1755	4	36.87
109	615	9	33.7
467	115	4	10.83
359	189	20	164.95
994	169	3	17.15
106	496	4	5.54
3099	101	8	27.96
7	12	48	384.65
117	490	11	55.15
156	110	8	4.51
121	133	7	5.15
174	150	4	6.51
1340	101	7	9.09
973	2081	3	35.56
172	630	3	14.64
356	1255	4	37.37
2474	1712	3	40.34
114	229	8	18.78
443	102	12	18.22
6476	77	3	37.13
2013	137	3	18.95
2568	104	5	23.44
354	2380	3	30.38
133	177	4	4.96
378	1561	3	28.02
133	120	9	9.22
101	6313	3	9.42
1175	6575	4	67.43
3019	101	10	41.71
502	63	3	6.9
6366	2878	6	122.28
11081	101	3	17.4
10223	101	3	17.4
1341	252	7	69.05
335	241	3	15.38
3511	296	3	32.26
101	1483	8	13.61
4714	5579	3	55.25
5450	101	3	8.29
195	1144	4	29.56
265	117	3	4.15
117	223	9	24.82
11577	101	3	17.4
669	296	3	21.22
226	423	15	130.35
325	107	4	4.09
1876	101	8	17.66
463	108	4	6.55
954	101	10	13.18
148	1963	3	19.9
275	143	3	7.66
159	338	3	10.25
159	264	5	19.12
103	774	7	17.07
421	104	6	8.63
110	5414	4	30.87
1942	143	3	19.59
125	253	3	5.04
6352	102	6	43.65
665	102	7	9.1
3983	2354	4	65.21
9780	1619	3	56.33
541	104	5	7.73
1013	3388	5	72.86
467	114	5	15.38
6068	260	4	52
101	1272	9	14.77
299	235	3	14.33
101	1332	5	3.89
1395	105	4	12.21
101	1153	12	23.91
156	230	4	11.62
4788	101	5	18.76
150	506	3	11.74
691	113	3	8.5
70	107	9	11.22
1188	1188	3	33.1
316	131	3	7.56
174	192	3	6.38
156	181	3	4.88
553	113	3	7.11
760	63	4	14.43
62	103	4	6.18
162	101	114	167.33
677	108	3	5.32
215	2061	3	25.3
106	1301	4	12.31
366	206	21	185.37
2045	101	9	23.91
231	214	5	23.8
126	280	3	5.99
848	1086	8	99.16
101	2746	6	14.77
519	115	5	16.44
591	102	11	19.89
1309	1494	3	35.21
334	137	3	8.31
4273	2208	3	47.03
147	121	12	22.57
2800	102	3	7.08
432	162	5	24.69
570	104	4	5
1219	1696	3	35.57
977	102	7	13.5
1204	104	3	6.13
755	106	4	8.32
5804	2933	6	122.28
101	1070	24	82.36
222	134	4	8.71
101	898	12	18.37
1631	187	4	31.79
104	552	5	7.82
654	101	11	9.83
113	329	3	4.62
8529	101	3	13.02
103	1353	3	5.71
910	185	3	18.29
4218	101	3	6.62
101	2289	4	5.34
1107	948	6	71.86
794	809	3	28.29
148	593	3	12.42
101	2357	5	8.69
105	644	4	6.75
1743	1483	3	37.09
160	179	6	15.6
4059	105	5	31.17
2654	780	4	50.43
109	108	54	40.92
386	1546	6	64.92
2222	105	3	10.42
229	138	3	5.53
2446	101	4	5.72
101	3457	3	4.92
137	523	3	10.62
721	106	3	4.54
3847	6148	6	127.31
254	134	4	10.2
225	518	3	17.22
120	558	3	8.67
101	1737	9	20.59
497	2073	17	257.03
299	661	3	21.37
441	121	5	17.66
64	306	3	3.99
107	382	57	379.24
101	1990	5	6.96
1867	118	3	15.67
63	3802	3	19.67
174	2154	3	22.46
203	185	5	18.47
9362	9388	3	75.39
135	172	8	18.88
375	136	3	8.78
347	107	7	14.25
375	192	4	20.12
1242	259	3	23.9
101	3263	9	36.61
101	3203	3	4.49
101	5301	3	8.29
773	136	4	19.46
1186	105	5	15.81
2330	489	3	32.39
101	3307	5	12.59
124	557	3	9.34
211	183	4	13.65
358	101	17	11.07
3013	103	3	10.83
8153	101	4	23.2
101	8450	3	13.02
1804	101	15	54.5
1494	1792	3	37.34
104	302	8	11.11
1216	2614	17	316
2444	676	3	34.68
253	113	10	30.25
101	4529	5	17.09
809	1449	3	32.19
352	2061	4	41.78
132	442	3	9.35
3073	158	3	23.97
3192	104	3	12.44
57	343	4	9.85
693	227	4	27.78
222	447	4	23.98
1334	102	6	13.46
2949	125	3	19.99
114	633	4	12.89
181	134	21	95.77
1923	102	5	12.83
3868	106	7	49.62
21	58	7	33.05
7479	110	3	23.59
382	57	3	6.33
132	471	4	15.11
816	101	10	10.66
761	117	3	9.85
104	3006	3	11.53
9614	120	3	33.92
710	4906	6	93.65
101	8133	3	13.02
120	323	3	5.88
130	748	4	18.43
6018	101	3	9.42
250	115	9	25.51
843	111	5	18.78
3208	102	4	13.53
101	3290	3	4.49
250	225	4	18.7
253	1475	5	46.63
186	308	5	25.03
119	889	3	11.2
104	1480	3	7.23
103	222	11	9.56
2433	336	3	30.5
1649	132	3	16.98
108	915	3	6.84
155	2834	5	44.84
353	116	5	13.21
1105	104	5	14.01
125	861	3	12.17
109	152	20	31.17
160	139	9	21.11
104	1327	3	6.73
120	397	3	6.9
503	1447	3	29.19
324	105	11	24.8
102	2417	3	6.4
289	138	3	7.45
101	1764	15	52.84
991	122	4	19.08
2235	5043	3	47.9
4284	101	5	17.09
429	110	5	11.58
101	7183	3	10.9
101	1003	16	36.77
569	376	5	41.29
126	782	8	47.42
137	1191	4	22.9
58	849	3	10.69
1168	122	3	13.57
1641	101	6	8.2
3992	1006	4	57.59
110	432	10	36.37
123	115	13	11
101	2272	5	8.21
997	4257	4	58.68
1043	102	5	7.3
10199	2665	3	59.55
1255	5463	5	82.87
569	1036	3	27.63
525	102	6	4.3
278	137	27	179.21
252	112	4	4.84
4689	101	3	7.38
115	107	20	4.17
734	1885	6	76.27
221	2731	5	51.88
2391	1243	3	38
1499	7	16	196.89
1132	2860	6	88.15
1567	129	3	16.51
4580	101	3	6.62
311	1899	3	28.21
140	1211	3	15.8
10912	989	3	53.21
1201	101	6	5.28
101	2781	6	14.77
921	1526	5	61.23
5289	6906	4	83.66
3388	16	12	170.58
192	394	10	69.82
346	105	18	60
101	4132	7	28.73
1345	110	3	10.4
134	101	76	24.48
608	102	7	7.75
174	121	5	5.31
156	132	7	11.97
6652	1592	5	93.89
290	364	6	43.52
4532	4651	4	74.77
2406	115	3	16.02
621	104	4	5.55
163	127	5	5.52
2732	114	3	16.97
1451	961	5	61.31
1741	125	5	32.89
989	236	8	74.1
116	675	3	8.67
1174	1983	4	51.18
1470	104	3	7.23
463	152	3	11.6
325	211	12	89.62
656	516	3	24.58
793	118	3	10.39
249	1674	4	36.3
123	3600	4	30.96
101	1436	6	6.86
365	278	5	33.56
604	105	5	9.53
126	6129	6	70.46
152	203	6	18.92
108	309	11	29.69
380	113	3	5.27
8778	674	4	67.92
159	120	6	6.01
295	155	3	9.2
275	101	21	10.82
113	867	10	56.58
1301	136	3	16.01
122	131	12	18.49
370	108	12	38.46
1052	479	3	26.94
197	503	5	31.13
114	327	3	4.63
422	538	3	21.95
1935	160	6	50.76
6717	4159	3	56.45
2743	244	3	28.64
445	115	3	6.32
106	1536	3	8.46
106	1604	3	8.86
4104	101	3	5.98
221	153	3	6.56
58	126	13	15.61
6478	237	4	53.24
131	1657	3	16.96
3231	101	4	8.17
133	150	12	30.29
788	418	6	57.35
298	411	5	35.58
2177	5666	3	48.93
147	395	6	28.23
370	281	3	17.26
4108	497	4	51.95
1719	147	3	18.99
101	8843	4	23.2
101	2908	4	7.05
114	325	5	11.99
148	751	4	20.88
108	1553	6	28.34
109	950	6	23.11
1756	102	3	4.46
395	569	4	31.52
772	461	4	35.66
6468	1381	4	68.84
141	993	3	14.96
4415	102	4	17
2206	213	4	36.99
2550	102	4	11.24
108	180	12	14.97
576	714	6	59.9
108	229	66	361.89
159	246	3	7.86
159	297	5	20.5
494	220	5	33.09
258	1326	6	57.74
768	259	4	30.41
104	5246	3	16.78
527	746	3	25.4
117	214	48	288.55
1626	105	4	13.51
6754	101	3	10.9
788	1312	6	71.83
621	427	10	102.13
265	155	3	8.47
